zip_ref;municipio;CCAA;provincia;lat;lon
33426;Llanera;Asturias;Asturias;43.463870346665956;-5.906939088792722
33427;Llanera;Asturias;Asturias;43.473025848882486;-5.93347503161175
33428;Llanera;Asturias;Asturias;43.4204071427893;-5.833646853087651
33429;Siero;Asturias;Asturias;43.40461961612756;-5.774339200419429
33430;Carreño;Asturias;Asturias;43.58901478887358;-5.769850137381554
33438;Carreño;Asturias;Asturias;43.539924310874774;-5.78131642135544
33439;Gozón;Asturias;Asturias;43.561337534992845;-5.814899872351835
33440;Gozón;Asturias;Asturias;43.61883743037283;-5.791127024654826
33448;Gozón;Asturias;Asturias;43.62688792603581;-5.840021716896307
33449;Gozón;Asturias;Asturias;43.59804614061304;-5.827401465181898
33450;Castrillón;Asturias;Asturias;43.560804466300446;-5.98023497484453
33456;Castrillón;Asturias;Asturias;43.52386837347107;-5.991277986124477
33457;Castrillón;Asturias;Asturias;43.56828501975586;-6.010160490186047
33458;Soto del Barco;Asturias;Asturias;43.52220351981919;-6.040451021477415
33459;Soto del Barco;Asturias;Asturias;43.551214658842675;-6.013675149300541
33460;Avilés;Asturias;Asturias;43.55040077386241;-5.8941048551270345
33468;Corvera de Asturias;Asturias;Asturias;43.54344637074552;-5.867310959811296
33469;Carreño;Asturias;Asturias;43.5249313210704;-5.833941264116302
33470;Llanera;Asturias;Asturias;43.49359404040992;-5.864654393409059
33490;Gozón;Asturias;Asturias;43.57391468200163;-5.888786786030046
33491;Carreño;Asturias;Asturias;43.5687716027206;-5.775973975694641
33492;Carreño;Asturias;Asturias;43.55841345615963;-5.743306188960863
33500;Llanes;Asturias;Asturias;43.42164610387256;-4.756497153930798
33507;Llanes;Asturias;Asturias;43.383610331814104;-4.900113728056293
33508;Llanes;Asturias;Asturias;43.37756763805219;-4.914869687356823
33509;Llanes;Asturias;Asturias;43.39487515807192;-4.785414050785555
33510;Siero;Asturias;Asturias;43.39417422790496;-5.661614869827764
33518;Noreña;Asturias;Asturias;43.40212604255239;-5.568745789609918
33519;Noreña;Asturias;Asturias;43.41094788989487;-5.647879941852271
33520;Nava;Asturias;Asturias;43.35957682999526;-5.505092274149866
33527;Bimenes;Asturias;Asturias;43.34003041114636;-5.562947449481735
33528;Nava;Asturias;Asturias;43.32030508460388;-5.545595196467454
33529;Nava;Asturias;Asturias;43.37396548726762;-5.500350854783448
33530;Piloña;Asturias;Asturias;43.348843053460584;-5.360927729266248
33534;Piloña;Asturias;Asturias;43.39209097515113;-5.356404473743494
33535;Piloña;Asturias;Asturias;43.37084784624662;-5.400913663356649
33536;Piloña;Asturias;Asturias;43.27630176655528;-5.403712533227168
33537;Piloña;Asturias;Asturias;43.29073596396012;-5.334332332491216
33538;Piloña;Asturias;Asturias;43.29933323083319;-5.439412970287146
33539;Piloña;Asturias;Asturias;43.351400096292934;-5.3629562913244015
33540;Parres;Asturias;Asturias;43.38459289462139;-5.1858019623343665
33546;Parres;Asturias;Asturias;43.34717299317258;-5.193959463073283
33547;Cangas de Onís;Asturias;Asturias;43.39380650631303;-5.113214055873343
33548;Parres;Asturias;Asturias;43.41034782553899;-5.22056674506197
33549;Parres;Asturias;Asturias;43.415781079620366;-5.177860948885792
33550;Cangas de Onís;Asturias;Asturias;43.34834487081763;-5.124609460084983
33554;Tresviso;Cantabria;Cantabria;43.251216693785715;-4.786744651536843
33555;Cabrales;Asturias;Asturias;43.30705008369352;-4.877216868398982
33556;Amieva;Asturias;Asturias;43.30658888775881;-4.994795143052014
33557;Parres;Asturias;Asturias;43.19626415546786;-5.168512831627816
33558;Ponga;Asturias;Asturias;43.2211503349843;-5.077095999359314
33559;Ponga;Asturias;Asturias;43.3062626085989;-5.173466305625031
33560;Ribadesella;Asturias;Asturias;43.46195607985282;-5.06436019007115
33567;Ribadesella;Asturias;Asturias;43.44514880649386;-5.102733479986764
33568;Ribadesella;Asturias;Asturias;43.44150714531864;-5.016905164740643
33569;Ribadesella;Asturias;Asturias;43.43139740365857;-5.060683648101935
33570;Peñamellera Baja;Asturias;Asturias;43.323588676171326;-4.583074541782055
33576;Peñamellera Alta;Asturias;Asturias;43.31679342779374;-4.7253393054837645
33577;Peñamellera Alta;Asturias;Asturias;43.310756464164335;-4.665102626566344
33578;Peñamellera Alta;Asturias;Asturias;43.34205718679937;-4.676737078158764
33579;Peñamellera Baja;Asturias;Asturias;43.31451436311953;-4.58652016540112
33580;Siero;Asturias;Asturias;43.37529450692241;-5.589679795388703
33581;Nava;Asturias;Asturias;43.327272168315446;-5.469654185472818
33582;Nava;Asturias;Asturias;43.36581147955764;-5.4422295408811
33583;Piloña;Asturias;Asturias;43.37415934031937;-5.2892885087803965
33584;Piloña;Asturias;Asturias;43.321226030220856;-5.254916345299339
33585;Parres;Asturias;Asturias;43.32659215164515;-5.216450409175654
33586;Parres;Asturias;Asturias;43.418569107413425;-5.125479863601464
33587;Parres;Asturias;Asturias;43.41476801856037;-5.118878556378537
33589;Cangas de Onís;Asturias;Asturias;43.30844970137078;-5.06485063291643
33590;Llanes;Asturias;Asturias;43.37131541812039;-4.588298095270005
33591;Llanes;Asturias;Asturias;43.44098769436378;-4.965817426367796
33592;Llanes;Asturias;Asturias;43.41389820243679;-4.970169915610716
33593;Llanes;Asturias;Asturias;43.438713980852334;-4.9033272270364465
33594;Llanes;Asturias;Asturias;43.41526370257532;-4.859714277531649
33595;Llanes;Asturias;Asturias;43.42773106129151;-4.82560963977089
33596;Llanes;Asturias;Asturias;43.385018531323695;-4.728133073039538
33597;Llanes;Asturias;Asturias;43.38827943822193;-4.677467056516472
33598;Llanes;Asturias;Asturias;43.39383166215888;-4.620210912970389
33599;Peñamellera Baja;Asturias;Asturias;43.275375651691554;-4.6687400835866235
33600;Mieres;Asturias;Asturias;43.2488690936594;-5.774250441583025
33610;Mieres;Asturias;Asturias;43.21313226432145;-5.72071844714563
33611;Mieres;Asturias;Asturias;43.222534906936254;-5.778969931619084
33612;Mieres;Asturias;Asturias;43.194044975088914;-5.771482074600332
33613;Mieres;Asturias;Asturias;43.209341659793225;-5.659394004348707
33614;Mieres;Asturias;Asturias;43.26217485138072;-5.7244315604036435
33615;Mieres;Asturias;Asturias;43.22407367109098;-5.819427836465263
33616;Mieres;Asturias;Asturias;43.24377684571836;-5.74508456562442
33617;Mieres;Asturias;Asturias;43.274001758670494;-5.770730857584971
33618;Mieres;Asturias;Asturias;43.25138963380585;-5.794209229472736
33619;Mieres;Asturias;Asturias;43.27516705473949;-5.796325720065592
33620;Lena;Asturias;Asturias;43.11160021563173;-5.821167313384263
33627;Lena;Asturias;Asturias;43.03061737244958;-5.823011675746834
33628;Lena;Asturias;Asturias;43.01388007951745;-5.877761216588312
33629;Lena;Asturias;Asturias;43.077917424350005;-5.834523291444476
33630;Lena;Asturias;Asturias;43.15762024520672;-5.83088720176014
33637;Lena;Asturias;Asturias;43.132542074811354;-5.812485301101736
33638;Lena;Asturias;Asturias;43.143295077224394;-5.855125042185761
33639;Lena;Asturias;Asturias;43.172094189955324;-5.840078903449075
33640;Mieres;Asturias;Asturias;43.20560034559614;-5.799328433247763
33650;Mieres;Asturias;Asturias;43.266681952841935;-5.805875387980601
33660;Oviedo;Asturias;Asturias;43.29864091463357;-5.81546860750249
33669;Oviedo;Asturias;Asturias;43.302899755864125;-5.797202642283581
33670;Aller;Asturias;Asturias;43.17023207560206;-5.7401504249678865
33675;Aller;Asturias;Asturias;43.16519623091112;-5.771359954787606
33676;Aller;Asturias;Asturias;43.09309283922521;-5.661315505544858
33677;Aller;Asturias;Asturias;43.12921609071965;-5.71120510762522
33678;Aller;Asturias;Asturias;43.15422047904305;-5.7432897477322795
33679;Aller;Asturias;Asturias;43.16750044752945;-5.734657388939405
33680;Aller;Asturias;Asturias;43.12657224428391;-5.56084785062898
33681;Aller;Asturias;Asturias;43.06554388811381;-5.57160615851214
33682;Mieres;Asturias;Asturias;43.26455747923902;-5.828279411527643
33683;Mieres;Asturias;Asturias;43.211402420001534;-5.768885921406676
33684;Aller;Asturias;Asturias;43.1824180214036;-5.750707149168995
33685;Aller;Asturias;Asturias;43.170458049500446;-5.690699723001813
33686;Aller;Asturias;Asturias;43.1555199425162;-5.6093483627384355
33687;Aller;Asturias;Asturias;43.09236991574455;-5.476948578051764
33688;Aller;Asturias;Asturias;43.10205600109353;-5.504824481667053
33690;Llanera;Asturias;Asturias;43.443527666168904;-5.813883834396332
33691;Gijón;Asturias;Asturias;43.535472390322475;-5.736075740820962
33692;Lena;Asturias;Asturias;43.07706181632517;-5.73429754607522
33693;Lena;Asturias;Asturias;43.01561899089275;-5.780348359179881
33694;Lena;Asturias;Asturias;43.081637168824344;-5.756794211601278
33695;Lena;Asturias;Asturias;43.188566152133866;-5.818296568103399
33696;Ribera de Arriba;Asturias;Asturias;43.3105804567531;-5.846458400935327
33697;Gijón;Asturias;Asturias;43.50205185348322;-5.784182021915683
33700;Valdés;Asturias;Asturias;43.53858424603561;-6.52625339122656
33707;Valdés;Asturias;Asturias;43.47217292363375;-6.605114527557792
33708;Valdés;Asturias;Asturias;43.484157887456696;-6.5354268796310935
33710;Navia;Asturias;Asturias;43.54092653038328;-6.7228816756186625
33716;Coaña;Asturias;Asturias;43.55408711359075;-6.743061250591077
33717;Villayón;Asturias;Asturias;43.430843567568374;-6.680152363977076
33718;Villayón;Asturias;Asturias;43.40365339659172;-6.7330032896221965
33719;Navia;Asturias;Asturias;43.528529676884155;-6.710935516689013
33720;Boal;Asturias;Asturias;43.427595901726086;-6.8051779982251706
33721;Valdés;Asturias;Asturias;43.53330527326214;-6.564702901461201
33725;Boal;Asturias;Asturias;43.43503625416174;-6.810579214761962
33726;Boal;Asturias;Asturias;43.445164561035135;-6.756469586471543
33727;Boal;Asturias;Asturias;43.37848512849525;-6.789814001013206
33728;Illano;Asturias;Asturias;43.388218879918334;-6.893783289440675
33729;Boal;Asturias;Asturias;43.43641333489841;-6.878212271766084
33730;Grandas de Salime;Asturias;Asturias;43.205071314978206;-6.897951490553317
33731;Boal;Asturias;Asturias;43.34655969200357;-6.817500440462845
33733;Illano;Asturias;Asturias;43.36106027726468;-6.841870112995692
33734;Illano;Asturias;Asturias;43.34096806582756;-6.871605643225522
33735;San Martín de Oscos;Asturias;Asturias;43.2720335040826;-6.869553659951352
33736;Grandas de Salime;Asturias;Asturias;43.234286841738076;-6.87113938406971
33737;Grandas de Salime;Asturias;Asturias;43.19966376125866;-6.920660761820776
33738;Grandas de Salime;Asturias;Asturias;43.20420472097704;-6.95735101592192
33739;Grandas de Salime;Asturias;Asturias;43.16556036952294;-6.946524689952419
33740;Tapia de Casariego;Asturias;Asturias;43.55716214330782;-6.937640911393122
33746;Tapia de Casariego;Asturias;Asturias;43.5578047165388;-6.884307215308686
33747;Tapia de Casariego;Asturias;Asturias;43.50948228715745;-6.906936012444646
33749;Tapia de Casariego;Asturias;Asturias;43.54650082669409;-6.9721750903314605
33750;El Franco;Asturias;Asturias;43.55410646589886;-6.829602196314406
33756;El Franco;Asturias;Asturias;43.47697806652542;-6.817014418591455
33757;El Franco;Asturias;Asturias;43.47855801039196;-6.85706746736226
33758;El Franco;Asturias;Asturias;43.52351666286597;-6.811215706692309
33759;El Franco;Asturias;Asturias;43.52278269947658;-6.858557436879724
33760;Castropol;Asturias;Asturias;43.52778230545135;-7.028061812774536
33768;Castropol;Asturias;Asturias;43.51381284828713;-6.99039442922885
33769;Castropol;Asturias;Asturias;43.511045981056974;-7.025422194034394
33770;Vegadeo;Asturias;Asturias;43.46228558912355;-7.04899764387335
33774;San Tirso de Abres;Asturias;Asturias;43.4047655925728;-7.1388437515926695
33775;Taramundi;Asturias;Asturias;43.35876020860076;-7.076655797790795
33776;Vegadeo;Asturias;Asturias;43.310666479094685;-7.023466096698715
33777;San Martín de Oscos;Asturias;Asturias;43.30291951297676;-6.959935105580338
33778;Vegadeo;Asturias;Asturias;43.44791822123882;-6.964932564592031
33779;Taramundi;Asturias;Asturias;43.42668051571175;-7.0344587065108835
33780;Valdés;Asturias;Asturias;43.51442556854229;-6.425227390074782
33782;Valdés;Asturias;Asturias;43.441515043507366;-6.392257491661467
33783;Valdés;Asturias;Asturias;43.48665674835085;-6.435171947717233
33784;Valdés;Asturias;Asturias;43.49201048590379;-6.376018866590749
33785;Valdés;Asturias;Asturias;43.4921436743242;-6.388185090924108
33786;Valdés;Asturias;Asturias;43.547870325763185;-6.471738034650988
33787;Valdés;Asturias;Asturias;43.52751052014843;-6.483963503946592
33788;Valdés;Asturias;Asturias;43.54919179395427;-6.391258448277929
33789;Valdés;Asturias;Asturias;43.55229770884883;-6.431883839135732
33790;Navia;Asturias;Asturias;43.56352336439067;-6.643753445343843
33791;Valdés;Asturias;Asturias;43.52206490003829;-6.577099328362084
33792;Navia;Asturias;Asturias;43.52326853632096;-6.604149342566849
33793;Navia;Asturias;Asturias;43.54970005567273;-6.640835019535867
33794;Tapia de Casariego;Asturias;Asturias;43.52233399870706;-6.964873528224925
33795;Coaña;Asturias;Asturias;43.49644286973588;-6.774230366066238
33796;Coaña;Asturias;Asturias;43.49152461292006;-6.755600326763497
33798;Boal;Asturias;Asturias;43.43492581431057;-6.7558510861680725
33800;Cangas del Narcea;Asturias;Asturias;43.178077993025056;-6.547183664142563
33810;Ibias;Asturias;Asturias;43.01121901914177;-6.8373299353744805
33811;Ibias;Asturias;Asturias;43.02707249509489;-6.659068482709297
33812;Ibias;Asturias;Asturias;42.94372023400353;-6.622977445867272
33813;Degaña;Asturias;Asturias;43.045198831933945;-6.615835609526485
33814;Cangas del Narcea;Asturias;Asturias;43.10449281035206;-6.650177149158
33815;Allande;Asturias;Asturias;43.178340866554386;-6.657380711767175
33816;Cangas del Narcea;Asturias;Asturias;43.22093360017677;-6.454333491522418
33817;Cangas del Narcea;Asturias;Asturias;43.09487988915813;-6.4523672307325795
33818;Cangas del Narcea;Asturias;Asturias;43.051682552870865;-6.515567713833745
33819;Cangas del Narcea;Asturias;Asturias;43.16873297363891;-6.4654549876531116
33820;Grado;Asturias;Asturias;43.38764506193715;-6.079916978935094
33825;Grado;Asturias;Asturias;43.327841308570484;-6.040196089962038
33826;Grado;Asturias;Asturias;43.26350869255796;-6.136581415236906
33827;Grado;Asturias;Asturias;43.320872240017366;-6.149239435479167
33828;Grado;Asturias;Asturias;43.43959642588136;-6.082204127410848
33829;Grado;Asturias;Asturias;43.400568233347805;-6.052806459829127
33830;Belmonte de Miranda;Asturias;Asturias;43.28412053576178;-6.22096617278544
33836;Salas;Asturias;Asturias;43.28308772439999;-6.294030364729046
33839;Belmonte de Miranda;Asturias;Asturias;43.2251638438568;-6.221563905170683
33840;Somiedo;Asturias;Asturias;43.077614816701825;-6.212309232319217
33841;Somiedo;Asturias;Asturias;43.13865345240054;-6.237151154444692
33842;Somiedo;Asturias;Asturias;43.11648293185452;-6.331046165560296
33843;Belmonte de Miranda;Asturias;Asturias;43.18829698794665;-6.302378243116198
33844;Belmonte de Miranda;Asturias;Asturias;43.22069578327725;-6.2796313561602375
33845;Belmonte de Miranda;Asturias;Asturias;43.32546305817766;-6.238683653632453
33846;Belmonte de Miranda;Asturias;Asturias;43.34086256229138;-6.200760313575523
33850;Salas;Asturias;Asturias;43.420215640138665;-6.166604532901936
33857;Salas;Asturias;Asturias;43.422055026133776;-6.133855643131496
33858;Salas;Asturias;Asturias;43.394776847965126;-6.158266429866464
33859;Salas;Asturias;Asturias;43.38076330116592;-6.19248122133175
33860;Salas;Asturias;Asturias;43.4118604585504;-6.26263842050787
33865;Salas;Asturias;Asturias;43.35730311847123;-6.178343382605625
33866;Salas;Asturias;Asturias;43.4772642041542;-6.264962769089276
33867;Salas;Asturias;Asturias;43.44393644244673;-6.239696385198729
33868;Salas;Asturias;Asturias;43.410696406702776;-6.217596513344107
33869;Salas;Asturias;Asturias;43.36956244302167;-6.263790549085714
33870;Tineo;Asturias;Asturias;43.34133712635913;-6.418854279949275
33873;Tineo;Asturias;Asturias;43.40099336432368;-6.57563649381383
33874;Valdés;Asturias;Asturias;43.38234717705719;-6.533751727519699
33875;Tineo;Asturias;Asturias;43.28815000723603;-6.5168137441176786
33876;Tineo;Asturias;Asturias;43.25905137362045;-6.383384501055638
33877;Tineo;Asturias;Asturias;43.36977722917074;-6.367409098436677
33878;Tineo;Asturias;Asturias;43.320028540728934;-6.596469725287523
33879;Tineo;Asturias;Asturias;43.34986430290833;-6.395807966490515
33880;Allande;Asturias;Asturias;43.271217495708775;-6.606402018971348
33885;Allande;Asturias;Asturias;43.25418333599444;-6.812026800523187
33886;Allande;Asturias;Asturias;43.22877372579645;-6.722446735802715
33887;Grandas de Salime;Asturias;Asturias;43.186260711146694;-6.787701655478183
33888;Allande;Asturias;Asturias;43.29663314661639;-6.720102218932622
33889;Allande;Asturias;Asturias;43.26828881551518;-6.637377038058544
33890;Tineo;Asturias;Asturias;43.22584046742292;-6.577908921891081
33891;Salas;Asturias;Asturias;43.418317093671;-6.311736242211156
33892;Grado;Asturias;Asturias;43.38217270247596;-5.987838756538887
33900;Langreo;Asturias;Asturias;43.27604585921606;-5.683250475468133
33909;Langreo;Asturias;Asturias;43.269820193196736;-5.6779594672424505
33910;Oviedo;Asturias;Asturias;43.33617429642924;-5.758153887250597
33919;Oviedo;Asturias;Asturias;43.32985945184248;-5.785632083510124
33920;Langreo;Asturias;Asturias;43.327191281034786;-5.72600053326586
33929;Langreo;Asturias;Asturias;43.30840767505747;-5.735842478981097
33930;Langreo;Asturias;Asturias;43.31098844174155;-5.708694764500171
33934;Langreo;Asturias;Asturias;43.29898077760618;-5.718328514045513
33935;Langreo;Asturias;Asturias;43.31919985317501;-5.643194835653836
33936;Siero;Asturias;Asturias;43.34658269153216;-5.62379162975473
33937;Siero;Asturias;Asturias;43.35680421313399;-5.688173851767191
33938;Siero;Asturias;Asturias;43.36040735774582;-5.65627396923672
33939;Langreo;Asturias;Asturias;43.314328872617864;-5.694060282173083
33940;San Martín del Rey Aurelio;Asturias;Asturias;43.290764713180856;-5.637542845228663
33945;San Martín del Rey Aurelio;Asturias;Asturias;43.30175712746285;-5.617535836575343
33946;Langreo;Asturias;Asturias;43.30738052090982;-5.61156114692559
33947;San Martín del Rey Aurelio;Asturias;Asturias;43.28537922981382;-5.633057952332919
33948;San Martín del Rey Aurelio;Asturias;Asturias;43.27809230777225;-5.638945229640479
33949;San Martín del Rey Aurelio;Asturias;Asturias;43.29635525706357;-5.623840427698194
33950;San Martín del Rey Aurelio;Asturias;Asturias;43.27578673179472;-5.600969876436138
33957;San Martín del Rey Aurelio;Asturias;Asturias;43.245464878359236;-5.6269678313477725
33958;San Martín del Rey Aurelio;Asturias;Asturias;43.28044703584216;-5.605631431172252
33959;San Martín del Rey Aurelio;Asturias;Asturias;43.271742151626945;-5.621293930736306
33960;San Martín del Rey Aurelio;Asturias;Asturias;43.27298759466326;-5.591796151978713
33969;San Martín del Rey Aurelio;Asturias;Asturias;43.27682028677475;-5.584930175388472
33970;Laviana;Asturias;Asturias;43.26223387050973;-5.56859519664282
33979;Laviana;Asturias;Asturias;43.27798215545616;-5.540805340555409
33980;Laviana;Asturias;Asturias;43.26606472751068;-5.571668614414044
33986;Laviana;Asturias;Asturias;43.19860450345241;-5.576694842609244
33987;Laviana;Asturias;Asturias;43.203535792749086;-5.527173536910002
33988;Laviana;Asturias;Asturias;43.23569342301457;-5.589748302643422
33989;Laviana;Asturias;Asturias;43.249491987666765;-5.549223167463021
33990;Caso;Asturias;Asturias;43.207421585124735;-5.317712536892917
33991;Laviana;Asturias;Asturias;43.23309401325733;-5.522406145244748
33992;Laviana;Asturias;Asturias;43.2461748806604;-5.493672801014779
33993;Sobrescobio;Asturias;Asturias;43.19322632601035;-5.464125061743488
33994;Caso;Asturias;Asturias;43.22381765391112;-5.385401441556707
33995;Caso;Asturias;Asturias;43.12846991597962;-5.359061497542242
33996;Caso;Asturias;Asturias;43.161717799116985;-5.289122068539225
33997;Caso;Asturias;Asturias;43.13347381336272;-5.232123490523383
34001;Palencia;Castilla y León;Palencia;42.01108532591988;-4.53197248465308
34002;Palencia;Castilla y León;Palencia;42.0062618096669;-4.527572533939335
34003;Palencia;Castilla y León;Palencia;42.03610816223664;-4.538110381746574
34004;Palencia;Castilla y León;Palencia;41.99890215643663;-4.5099238224239935
34005;Palencia;Castilla y León;Palencia;41.97787863284327;-4.571230175676142
34100;Saldaña;Castilla y León;Palencia;42.52566743270316;-4.738188622349706
34110;Pino del Río;Castilla y León;Palencia;42.65111824224152;-4.805248287292222
34111;Villota del Páramo;Castilla y León;Palencia;42.59098956795949;-4.819343708607097
34112;Villaluenga de la Vega;Castilla y León;Palencia;42.523244954662076;-4.84854164426969
34113;Villaluenga de la Vega;Castilla y León;Palencia;42.424211102154196;-4.79680355073088
34114;Quintanilla de Onsoña;Castilla y León;Palencia;42.48307591297653;-4.668091080049515
34115;Saldaña;Castilla y León;Palencia;42.547563463117854;-4.66436068800997
34116;Villarrabé;Castilla y León;Palencia;42.45556300028893;-4.756214887408665
34117;Saldaña;Castilla y León;Palencia;42.58944105897563;-4.741322516077349
34118;Loma de Ucieza;Castilla y León;Palencia;42.495020657279625;-4.5948204852204855
34120;Carrión de los Condes;Castilla y León;Palencia;42.34207384473627;-4.612722423924063
34126;Renedo de la Vega;Castilla y León;Palencia;42.4230826754483;-4.706073871213036
34127;Loma de Ucieza;Castilla y León;Palencia;42.39700203404741;-4.568835682201704
34128;Loma de Ucieza;Castilla y León;Palencia;42.42455680360714;-4.6355611501781055
34129;Bustillo del Páramo de Carrión;Castilla y León;Palencia;42.34555848617781;-4.696194930456955
34131;Villoldo;Castilla y León;Palencia;42.26605787204493;-4.606203665747419
34132;Villasarracino;Castilla y León;Palencia;42.40732197541088;-4.510094158328181
34133;Perales;Castilla y León;Palencia;42.19024619210337;-4.600438733379129
34159;Ampudia;Castilla y León;Palencia;41.91447448642215;-4.752955464984358
34160;Ampudia;Castilla y León;Palencia;41.86104162800249;-4.773326120235544
34170;Villaumbrales;Castilla y León;Palencia;42.01183528102337;-4.691508265233089
34190;Villamuriel de Cerrato;Castilla y León;Palencia;41.952126426919435;-4.508320406714344
34191;Ampudia;Castilla y León;Palencia;41.94055496458043;-4.699293829804061
34192;Villaumbrales;Castilla y León;Palencia;42.069088935673875;-4.5940653898961115
34200;Venta de Baños;Castilla y León;Palencia;41.92505913154138;-4.473489974964139
34208;Reinoso de Cerrato;Castilla y León;Palencia;41.942620118485;-4.4301844529198675
34209;Tariego de Cerrato;Castilla y León;Palencia;41.904581184118896;-4.405404252685583
34210;Dueñas;Castilla y León;Palencia;41.872990204321475;-4.565922190439187
34218;Cevico de la Torre;Castilla y León;Palencia;41.85142201825664;-4.423461542505139
34219;Población de Cerrato;Castilla y León;Palencia;41.81844564257699;-4.349249361761686
34220;Magaz de Pisuerga;Castilla y León;Palencia;41.98771000916653;-4.446998433706419
34230;Torquemada;Castilla y León;Palencia;42.0395097536645;-4.299812224806148
34239;Villamediana;Castilla y León;Palencia;42.04221732094271;-4.386654466067443
34240;Baltanás;Castilla y León;Palencia;41.928369363168;-4.211004284505211
34246;Castrillo de Don Juan;Castilla y León;Palencia;41.824656341135906;-4.089579103042685
34247;Hérmedes de Cerrato;Castilla y León;Palencia;41.85003877870472;-4.176587397245505
34248;Antigüedad;Castilla y León;Palencia;41.963194821573474;-4.032365913572569
34249;Villaviudas;Castilla y León;Palencia;41.977904567823884;-4.257005253300921
34250;Quintana del Puente;Castilla y León;Palencia;42.09183314792379;-4.203504970167032
34257;Villahán;Castilla y León;Palencia;42.03596177993085;-4.106440447166489
34259;Cordovilla la Real;Castilla y León;Palencia;42.07482451901957;-4.224538235747859
34261;Villalaco;Castilla y León;Palencia;42.142485588768935;-4.269810917182845
34300;Paredes de Nava;Castilla y León;Palencia;42.168173940995274;-4.691382295240495
34304;Belmonte de Campos;Castilla y León;Palencia;41.96556823009407;-4.962235416613139
34305;Castromocho;Castilla y León;Palencia;41.988483896316275;-4.840868759195326
34306;Guaza de Campos;Castilla y León;Palencia;42.13946463877857;-4.863578349564944
34307;Valle del Retortillo;Castilla y León;Palencia;42.21706676088798;-4.783686692417613
34309;Riberos de la Cueza;Castilla y León;Palencia;42.2817916830756;-4.739838503243155
34310;Becerril de Campos;Castilla y León;Palencia;42.12052212112891;-4.626659536720068
34320;Cisneros;Castilla y León;Palencia;42.20996576994677;-4.870170310277368
34337;Fuentes de Nava;Castilla y León;Palencia;42.09021117810096;-4.767483181961587
34338;Autillo de Campos;Castilla y León;Palencia;42.08009858703288;-4.849471012009675
34340;Villada;Castilla y León;Palencia;42.24401585133313;-4.970318906216623
34347;Pozo de Urama;Castilla y León;Palencia;42.3348587267451;-4.868262955794466
34349;Moratinos;Castilla y León;Palencia;42.25925250341136;-4.952405594203958
34350;Villarramiel;Castilla y León;Palencia;42.04791213952143;-4.911820687493388
34400;Herrera de Pisuerga;Castilla y León;Palencia;42.59045200470928;-4.318386647534459
34405;Herrera de Pisuerga;Castilla y León;Palencia;42.503981205143845;-4.29955740981923
34406;Dehesa de Romanos;Castilla y León;Palencia;42.649980891952524;-4.452835627430594
34407;Páramo de Boedo;Castilla y León;Palencia;42.59326774367105;-4.448697502739591
34408;Villameriel;Castilla y León;Palencia;42.531509116513185;-4.472160938525731
34409;Villameriel;Castilla y León;Palencia;42.498855966665694;-4.449849119273207
34410;Monzón de Campos;Castilla y León;Palencia;42.11354949845206;-4.494380922926805
34411;Ribas de Campos;Castilla y León;Palencia;42.15043242144875;-4.520723570597235
34419;Husillos;Castilla y León;Palencia;42.08375738384847;-4.463372774939014
34420;Amusco;Castilla y León;Palencia;42.17135858281815;-4.470232207616785
34429;Amayuelas de Arriba;Castilla y León;Palencia;42.206729192222355;-4.527618584968919
34430;Piña de Campos;Castilla y León;Palencia;42.215791285626516;-4.439788707005971
34439;Támara de Campos;Castilla y León;Palencia;42.19963170369484;-4.403880151403101
34440;Frómista;Castilla y León;Palencia;42.26662701032377;-4.4052339691392985
34447;Revenga de Campos;Castilla y León;Palencia;42.27034635603323;-4.506624214914666
34449;Villalcázar de Sirga;Castilla y León;Palencia;42.30151290368086;-4.498763077805852
34450;Astudillo;Castilla y León;Palencia;42.16171825906046;-4.307634746086366
34460;Osorno la Mayor;Castilla y León;Palencia;42.41128625388252;-4.355534517421385
34465;Valbuena de Pisuerga;Castilla y León;Palencia;42.15272394328725;-4.222950410532668
34466;Villodre;Castilla y León;Palencia;42.21398601352578;-4.249939813291932
34467;Melgar de Yuso;Castilla y León;Palencia;42.24923606665178;-4.265975836106284
34468;Osornillo;Castilla y León;Palencia;42.31029804316655;-4.308307728047201
34469;Osorno la Mayor;Castilla y León;Palencia;42.35897258162897;-4.415742471280211
34470;Buenavista de Valdavia;Castilla y León;Palencia;42.66871651136221;-4.612358578099848
34473;Valderrábano;Castilla y León;Palencia;42.62452476286431;-4.648779996434578
34475;Villasila de Valdavia;Castilla y León;Palencia;42.557003307202166;-4.56485824640351
34477;Loma de Ucieza;Castilla y León;Palencia;42.49062023088876;-4.5267965708860185
34478;Castrillo de Villavega;Castilla y León;Palencia;42.454580362292255;-4.477942207645325
34479;Abia de las Torres;Castilla y León;Palencia;42.435552372662315;-4.419045971193574
34480;Alar del Rey;Castilla y León;Palencia;42.657241502831866;-4.320589454587496
34483;Dehesa de Montejo;Castilla y León;Palencia;42.7932964498702;-4.526110257892102
34484;Dehesa de Montejo;Castilla y León;Palencia;42.828278523433404;-4.527942487338713
34485;La Vid de Ojeda;Castilla y León;Palencia;42.71551605049479;-4.472459211622481
34486;Santibáñez de Ecla;Castilla y León;Palencia;42.696908246701184;-4.371153409949857
34487;Alar del Rey;Castilla y León;Palencia;42.71328957071085;-4.308980588779378
